Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:46:54 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3144.72
Base Level Y [digits]: 3129.21
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4018.89;8.28e+00;-4018.89;1.88e+01;
4017.71;3.28e+00;-4017.71;3.68e+01;
4016.53;-7.72e+00;-4016.53;3.08e+01;
4015.35;5.28e+00;-4015.35;3.08e+01;
4014.17;9.28e+00;-4014.17;-2.11e-01;
4012.99;7.28e+00;-4012.99;3.88e+01;
4011.81;-1.97e+01;-4011.81;3.68e+01;
4010.63;5.28e+00;-4010.63;2.88e+01;
4009.45;3.28e+00;-4009.45;-2.82e+01;
4008.27;-3.72e+00;-4008.27;2.28e+01;
4007.09;-7.17e+01;-4007.09;1.88e+01;
4005.91;-4.72e+00;-4005.91;6.79e+00;
4004.73;-8.72e+00;-4004.73;2.48e+01;
4003.57;-1.77e+01;-4003.57;2.88e+01;
4002.42;-1.72e+00;-4002.42;2.88e+01;
4001.27;-2.72e+00;-4001.27;-9.21e+00;
4000.11;-7.19e-01;-4000.11;3.18e+01;
3998.96;-2.07e+01;-3998.96;3.18e+01;
3997.81;1.13e+01;-3997.81;2.48e+01;
3996.65;1.33e+01;-3996.65;-1.62e+01;
3995.5;7.28e+00;-3995.5;2.98e+01;
3994.35;-6.27e+01;-3994.35;2.48e+01;
3993.19;-2.72e+00;-3993.19;6.79e+00;
3992.04;-9.72e+00;-3992.04;2.08e+01;
3990.89;-2.17e+01;-3990.89;2.28e+01;
3989.73;-4.72e+00;-3989.73;2.28e+01;
3988.58;2.81e-01;-3988.58;-2.12e+01;
3987.43;3.28e+00;-3987.43;2.98e+01;
3986.28;-2.37e+01;-3986.28;2.98e+01;
3985.12;-7.19e-01;-3985.12;2.28e+01;
3983.97;-6.72e+00;-3983.97;-1.82e+01;
3982.82;-1.47e+01;-3982.82;2.48e+01;
3981.66;-7.77e+01;-3981.66;2.08e+01;
3980.51;-7.19e-01;-3980.51;4.79e+00;
3979.36;2.28e+00;-3979.36;2.38e+01;
3978.2;-5.72e+00;-3978.2;2.58e+01;
3977.05;1.03e+01;-3977.05;2.68e+01;
3975.9;4.28e+00;-3975.9;-1.42e+01;
3974.74;2.81e-01;-3974.74;3.48e+01;
3973.59;-3.27e+01;-3973.59;3.38e+01;
3972.44;2.81e-01;-3972.44;2.38e+01;
3971.29;2.81e-01;-3971.29;-1.21e+00;
3970.13;-4.72e+00;-3970.13;2.68e+01;
3968.98;-6.67e+01;-3968.98;2.58e+01;
3967.83;-3.72e+00;-3967.83;9.79e+00;
3966.67;-7.72e+00;-3966.67;2.88e+01;
3965.52;-2.07e+01;-3965.52;2.58e+01;
3964.37;2.81e-01;-3964.37;2.28e+01;
3963.21;-3.72e+00;-3963.21;-3.02e+01;
3962.06;-1.72e+00;-3962.06;2.48e+01;
3960.91;-3.27e+01;-3960.91;2.28e+01;
3959.75;3.28e+00;-3959.75;1.38e+01;
3958.6;3.28e+00;-3958.6;-7.21e+00;
3957.45;-2.72e+00;-3957.45;1.98e+01;
3956.3;-7.07e+01;-3956.3;2.08e+01;
3955.14;-2.72e+00;-3955.14;4.79e+00;
3953.96;-4.72e+00;-3953.96;2.98e+01;
3952.78;-1.37e+01;-3952.78;2.88e+01;
3951.6;5.28e+00;-3951.6;2.38e+01;
3950.42;3.28e+00;-3950.42;-3.72e+01;
3949.24;1.28e+00;-3949.24;2.68e+01;
3948.06;-3.57e+01;-3948.06;2.98e+01;
3946.88;4.28e+00;-3946.88;2.08e+01;
3945.7;1.28e+00;-3945.7;3.28e+01;
